,label
2016-03-22 13:46:00.000,0
2016-03-22 13:47:00.000,0
2016-03-22 13:48:00.000,0
2016-03-22 13:49:00.000,0
2016-03-22 13:50:00.000,-1
2016-03-22 13:51:00.000,-1
2016-03-22 13:52:00.500,-1
2016-03-22 13:53:00.000,-1
2016-03-22 13:54:00.500,-1
2016-03-22 13:55:00.000,-1
2016-03-22 13:56:00.000,-1
2016-03-22 13:57:00.000,-1
2016-03-22 13:58:00.500,-1
2016-03-22 13:59:01.000,-1
2016-03-22 14:00:00.000,-1
2016-03-22 14:01:00.000,0
2016-03-22 14:02:00.000,0
2016-03-22 14:03:00.000,0
2016-03-22 14:04:00.000,0
2016-03-22 14:05:00.000,0
2016-03-22 14:06:00.000,0
2016-03-22 14:07:00.000,0
2016-03-22 14:08:00.000,0
2016-03-22 14:09:00.000,0
2016-03-22 14:10:00.000,1
2016-03-22 14:11:00.000,1
2016-03-22 14:12:00.000,0
2016-03-22 14:13:00.500,0
2016-03-22 14:14:00.500,0
2016-03-22 14:15:00.000,0
2016-03-22 14:16:00.000,0
2016-03-22 14:17:00.000,0
2016-03-22 14:18:00.000,0
2016-03-22 14:19:00.500,0
2016-03-22 14:20:00.000,0
2016-03-22 14:21:00.000,-1
2016-03-22 14:22:00.000,-1
2016-03-22 14:23:00.000,-1
2016-03-22 14:24:00.000,-1
2016-03-22 14:25:00.000,-1
2016-03-22 14:26:00.000,-1
2016-03-22 14:27:00.000,-1
2016-03-22 14:28:00.000,-1
2016-03-22 14:29:00.000,-1
2016-03-22 14:30:00.500,-1
2016-03-22 14:31:00.000,-1
2016-03-22 14:32:00.000,-1
2016-03-22 14:33:00.000,0
2016-03-22 14:34:00.000,0
2016-03-22 14:35:00.000,0
2016-03-22 14:36:00.500,0
2016-03-22 14:37:01.000,0
2016-03-22 14:38:00.000,0
2016-03-22 14:39:00.000,1
2016-03-22 14:40:01.000,1
2016-03-22 14:41:00.000,1
2016-03-22 14:42:00.000,1
2016-03-22 14:43:00.500,1
2016-03-22 14:44:00.000,1
2016-03-22 14:45:00.000,1
2016-03-22 14:46:00.000,1
2016-03-22 14:47:00.000,1
2016-03-22 14:48:01.000,1
2016-03-22 14:49:00.000,1
2016-03-22 14:50:00.000,1
2016-03-22 14:51:00.000,1
2016-03-22 14:52:00.000,1
2016-03-22 14:53:00.000,1
2016-03-22 14:54:00.000,1
2016-03-22 14:55:00.000,1
2016-03-22 14:56:00.000,1
2016-03-22 14:57:00.000,1
2016-03-22 14:58:00.000,1
2016-03-22 14:59:00.000,1
2016-03-22 15:00:00.000,0
2016-03-23 09:30:00.200,0
2016-03-23 09:31:00.200,-1
2016-03-23 09:32:00.200,-1
2016-03-23 09:33:00.200,-1
2016-03-23 09:34:00.200,-1
2016-03-23 09:35:00.700,-1
2016-03-23 09:36:00.200,-1
2016-03-23 09:37:00.200,-1
2016-03-23 09:38:00.200,-1
2016-03-23 09:39:00.200,-1
2016-03-23 09:40:00.200,-1
2016-03-23 09:41:00.200,-1
2016-03-23 09:42:00.200,-1
2016-03-23 09:43:00.200,-1
2016-03-23 09:44:00.200,-1
2016-03-23 09:45:00.200,-1
2016-03-23 09:46:00.200,-1
2016-03-23 09:47:01.200,-1
2016-03-23 09:48:00.200,-1
2016-03-23 09:49:01.200,-1
2016-03-23 09:50:00.700,-1
2016-03-23 09:51:00.700,-1
2016-03-23 09:52:00.700,0
2016-03-23 09:53:00.200,0
2016-03-23 09:54:00.200,0
2016-03-23 09:55:00.200,0
2016-03-23 09:56:00.700,1
2016-03-23 09:57:00.200,1
2016-03-23 09:58:00.200,1
2016-03-23 09:59:01.200,1
2016-03-23 10:00:00.200,1
2016-03-23 10:01:00.200,1
2016-03-23 10:02:00.200,1
2016-03-23 10:03:00.200,0
2016-03-23 10:04:00.200,0
2016-03-23 10:05:00.200,0
2016-03-23 10:06:00.700,0
2016-03-23 10:07:01.200,0
2016-03-23 10:08:00.200,0
2016-03-23 10:09:00.200,0
2016-03-23 10:10:00.700,0
2016-03-23 10:11:00.700,0
2016-03-23 10:12:00.200,0
2016-03-23 10:13:00.200,0
2016-03-23 10:14:00.200,0
2016-03-23 10:15:00.200,0
2016-03-23 10:16:00.700,0
2016-03-23 10:17:00.700,0
2016-03-23 10:18:00.200,0
2016-03-23 10:19:00.200,0
2016-03-23 10:20:00.200,0
2016-03-23 10:21:00.200,0
2016-03-23 10:22:00.700,0
2016-03-23 10:23:00.200,0
2016-03-23 10:24:00.200,0
2016-03-23 10:25:00.200,0
2016-03-23 10:26:00.200,0
2016-03-23 10:27:00.200,0
2016-03-23 10:28:06.200,0
2016-03-23 10:29:02.200,0
2016-03-23 10:30:00.700,0
2016-03-23 10:31:01.200,0
2016-03-23 10:32:00.200,0
2016-03-23 10:33:00.200,0
2016-03-23 10:34:00.200,1
2016-03-23 10:35:00.200,1
2016-03-23 10:36:00.200,1
2016-03-23 10:37:00.200,1
2016-03-23 10:38:00.200,1
2016-03-23 10:39:00.200,1
2016-03-23 10:40:00.200,1
2016-03-23 10:41:02.700,1
2016-03-23 10:42:00.200,1
2016-03-23 10:43:00.200,1
2016-03-23 10:44:00.200,1
2016-03-23 10:45:00.200,1
2016-03-23 10:46:00.200,1
2016-03-23 10:47:00.200,1
2016-03-23 10:48:00.700,1
2016-03-23 10:49:02.200,1
2016-03-23 10:50:00.200,1
2016-03-23 10:51:00.200,1
2016-03-23 10:52:00.700,0
2016-03-23 10:53:01.700,0
2016-03-23 10:54:01.200,0
2016-03-23 10:55:00.200,0
2016-03-23 10:56:00.200,0
2016-03-23 10:57:00.200,-1
2016-03-23 10:58:00.700,-1
2016-03-23 10:59:00.200,-1
2016-03-23 11:00:00.200,-1
2016-03-23 11:01:00.200,-1
2016-03-23 11:02:00.200,-1
2016-03-23 11:03:00.200,-1
2016-03-23 11:04:00.700,-1
2016-03-23 11:05:00.200,-1
2016-03-23 11:06:00.200,-1
2016-03-23 11:07:00.700,-1
2016-03-23 11:08:00.200,-1
2016-03-23 11:09:00.700,-1
2016-03-23 11:10:00.200,-1
2016-03-23 11:11:00.700,-1
2016-03-23 11:12:01.700,-1
2016-03-23 11:13:00.200,-1
2016-03-23 11:14:02.200,-1
2016-03-23 11:15:00.700,-1
2016-03-23 11:16:00.200,-1
2016-03-23 11:17:00.200,-1
2016-03-23 11:18:01.200,-1
2016-03-23 11:19:00.200,-1
2016-03-23 11:20:00.200,-1
2016-03-23 11:21:00.700,-1
2016-03-23 11:22:00.700,0
2016-03-23 11:23:00.200,0
2016-03-23 11:24:00.200,0
2016-03-23 11:25:00.200,0
2016-03-23 11:26:00.200,0
2016-03-23 11:27:00.200,0
2016-03-23 11:28:01.200,0
2016-03-23 11:29:00.200,0
2016-03-23 11:30:00.200,0
2016-03-23 13:00:00.200,0
2016-03-23 13:01:00.700,0
2016-03-23 13:02:00.200,0
2016-03-23 13:03:00.700,0
2016-03-23 13:04:00.700,0
2016-03-23 13:05:00.200,0
2016-03-23 13:06:00.200,0
2016-03-23 13:07:00.200,1
2016-03-23 13:08:00.200,1
2016-03-23 13:09:00.200,1
2016-03-23 13:10:00.200,1
2016-03-23 13:11:00.200,1
2016-03-23 13:12:00.200,1
2016-03-23 13:13:00.200,1
2016-03-23 13:14:00.200,1
2016-03-23 13:15:00.200,1
2016-03-23 13:16:00.200,1
2016-03-23 13:17:00.200,1
2016-03-23 13:18:00.200,1
2016-03-23 13:19:00.200,1
2016-03-23 13:20:00.200,1
2016-03-23 13:21:00.200,1
2016-03-23 13:22:01.700,1
2016-03-23 13:23:00.700,1
2016-03-23 13:24:01.200,1
2016-03-23 13:25:00.200,0
2016-03-23 13:26:00.200,0
2016-03-23 13:27:00.200,0
2016-03-23 13:28:00.200,0
2016-03-23 13:29:00.700,0
2016-03-23 13:30:00.200,0
2016-03-23 13:31:00.200,0
2016-03-23 13:32:00.200,0
2016-03-23 13:33:00.700,-1
2016-03-23 13:34:00.700,-1
2016-03-23 13:35:00.200,-1
2016-03-23 13:36:00.200,-1
2016-03-23 13:37:00.200,-1
2016-03-23 13:38:00.200,-1
2016-03-23 13:39:00.200,-1
2016-03-23 13:40:00.200,0
2016-03-23 13:41:00.200,0
2016-03-23 13:42:00.200,0
2016-03-23 13:43:00.200,0
2016-03-23 13:44:00.700,0
2016-03-23 13:45:00.200,0
2016-03-23 13:46:00.700,1
2016-03-23 13:47:00.200,1
2016-03-23 13:48:00.200,1
2016-03-23 13:49:00.200,1
2016-03-23 13:50:00.200,1
2016-03-23 13:51:00.200,1
2016-03-23 13:52:00.200,1
2016-03-23 13:53:00.200,1
2016-03-23 13:54:01.200,1
2016-03-23 13:55:00.200,1
2016-03-23 13:56:00.700,1
2016-03-23 13:57:00.200,1
2016-03-23 13:58:00.700,1
2016-03-23 13:59:00.200,1
2016-03-23 14:00:00.200,1
2016-03-23 14:01:00.200,1
2016-03-23 14:02:00.200,1
2016-03-23 14:03:00.700,1
2016-03-23 14:04:01.700,1
2016-03-23 14:05:00.200,1
2016-03-23 14:06:00.700,1
2016-03-23 14:07:00.700,1
2016-03-23 14:08:03.200,1
2016-03-23 14:09:01.200,1
2016-03-23 14:10:00.200,1
2016-03-23 14:11:00.200,1
2016-03-23 14:12:00.200,1
2016-03-23 14:13:00.200,1
2016-03-23 14:14:01.700,1
2016-03-23 14:15:00.200,1
2016-03-23 14:16:00.200,1
2016-03-23 14:17:00.700,1
2016-03-23 14:18:00.200,1
2016-03-23 14:19:00.200,1
2016-03-23 14:20:00.200,1
2016-03-23 14:21:00.200,1
2016-03-23 14:22:00.200,1
2016-03-23 14:23:00.700,1
2016-03-23 14:24:00.200,1
2016-03-23 14:25:00.200,1
2016-03-23 14:26:00.200,1
2016-03-23 14:27:00.200,1
2016-03-23 14:28:00.200,1
2016-03-23 14:29:00.200,1
2016-03-23 14:30:00.200,1
2016-03-23 14:31:00.200,1
2016-03-23 14:32:00.200,0
2016-03-23 14:33:00.200,0
2016-03-23 14:34:00.200,-1
2016-03-23 14:35:00.200,-1
2016-03-23 14:36:00.200,-1
2016-03-23 14:37:00.200,-1
2016-03-23 14:38:00.200,-1
2016-03-23 14:39:00.200,-1
2016-03-23 14:40:00.200,-1
2016-03-23 14:41:00.200,-1
2016-03-23 14:42:00.200,-1
2016-03-23 14:43:00.200,-1
2016-03-23 14:44:00.200,-1
2016-03-23 14:45:00.200,-1
2016-03-23 14:46:00.200,-1
2016-03-23 14:47:00.200,-1
2016-03-23 14:48:00.200,-1
2016-03-23 14:49:00.200,-1
2016-03-23 14:50:00.200,-1
2016-03-23 14:51:00.200,-1
2016-03-23 14:52:01.200,-1
2016-03-23 14:53:00.700,-1
2016-03-23 14:54:00.200,-1
2016-03-23 14:55:00.200,-1
2016-03-23 14:56:00.200,-1
2016-03-23 14:57:00.200,-1
2016-03-23 14:58:00.200,-1
2016-03-23 14:59:00.200,-1
2016-03-24 09:30:00.200,0
2016-03-24 09:31:00.200,0
2016-03-24 09:32:00.200,0
2016-03-24 09:33:00.200,1
2016-03-24 09:34:00.200,1
2016-03-24 09:35:00.200,1
2016-03-24 09:36:00.200,1
2016-03-24 09:37:00.200,1
2016-03-24 09:38:00.200,1
2016-03-24 09:39:00.200,1
2016-03-24 09:40:00.200,1
2016-03-24 09:41:00.200,1
2016-03-24 09:42:00.200,1
2016-03-24 09:43:00.200,1
2016-03-24 09:44:00.200,1
2016-03-24 09:45:00.200,1
2016-03-24 09:46:00.200,1
2016-03-24 09:47:00.200,1
2016-03-24 09:48:00.200,1
2016-03-24 09:49:00.200,1
2016-03-24 09:50:00.200,1
2016-03-24 09:51:00.700,1
2016-03-24 09:52:00.200,1
2016-03-24 09:53:01.700,1
2016-03-24 09:54:00.200,1
2016-03-24 09:55:00.200,1
2016-03-24 09:56:00.200,1
2016-03-24 09:57:00.200,1
2016-03-24 09:58:00.200,1
2016-03-24 09:59:00.200,1
2016-03-24 10:00:00.200,1
2016-03-24 10:01:00.200,1
2016-03-24 10:02:00.200,1
2016-03-24 10:03:00.200,1
2016-03-24 10:04:00.200,1
2016-03-24 10:05:00.200,1
2016-03-24 10:06:00.200,1
2016-03-24 10:07:00.200,1
2016-03-24 10:08:00.200,1
2016-03-24 10:09:00.200,1
2016-03-24 10:10:01.200,1
2016-03-24 10:11:00.200,0
2016-03-24 10:12:00.200,0
2016-03-24 10:13:00.200,0
2016-03-24 10:14:00.700,0
2016-03-24 10:15:00.200,0
2016-03-24 10:16:00.200,0
2016-03-24 10:17:00.200,0
2016-03-24 10:18:00.200,0
2016-03-24 10:19:00.200,0
2016-03-24 10:20:00.200,0
2016-03-24 10:21:01.200,0
2016-03-24 10:22:00.200,0
2016-03-24 10:23:00.200,0
2016-03-24 10:24:02.200,0
2016-03-24 10:25:00.200,0
2016-03-24 10:26:00.200,0
2016-03-24 10:27:00.200,0
2016-03-24 10:28:00.700,0
2016-03-24 10:29:00.700,-1
2016-03-24 10:30:00.700,-1
2016-03-24 10:31:00.200,-1
2016-03-24 10:32:00.700,-1
2016-03-24 10:33:00.200,-1
2016-03-24 10:34:00.200,-1
2016-03-24 10:35:00.200,-1
2016-03-24 10:36:00.200,-1
2016-03-24 10:37:00.200,-1
2016-03-24 10:38:00.200,-1
2016-03-24 10:39:00.200,-1
2016-03-24 10:40:00.200,-1
2016-03-24 10:41:00.200,-1
2016-03-24 10:42:00.700,-1
2016-03-24 10:43:00.200,-1
2016-03-24 10:44:00.200,-1
2016-03-24 10:45:00.200,-1
2016-03-24 10:46:03.200,-1
2016-03-24 10:47:00.200,-1
2016-03-24 10:48:00.200,0
2016-03-24 10:49:00.200,0
2016-03-24 10:50:00.200,0
2016-03-24 10:51:00.200,0
2016-03-24 10:52:00.200,0
2016-03-24 10:53:00.200,0
2016-03-24 10:54:00.200,0
2016-03-24 10:55:00.700,0
2016-03-24 10:56:00.200,1
2016-03-24 10:57:00.200,1
2016-03-24 10:58:00.200,1
2016-03-24 10:59:00.700,1
2016-03-24 11:00:00.200,1
2016-03-24 11:01:00.200,1
2016-03-24 11:02:00.200,1
2016-03-24 11:03:00.200,1
2016-03-24 11:04:00.200,1
2016-03-24 11:05:02.200,1
2016-03-24 11:06:00.200,1
2016-03-24 11:07:00.200,1
2016-03-24 11:08:00.200,1
2016-03-24 11:09:00.200,1
2016-03-24 11:10:00.200,1
2016-03-24 11:11:03.200,1
2016-03-24 11:12:00.700,1
2016-03-24 11:13:01.200,1
2016-03-24 11:14:00.700,1
2016-03-24 11:15:00.200,1
2016-03-24 11:16:01.200,1
2016-03-24 11:17:00.200,1
2016-03-24 11:18:03.200,1
2016-03-24 11:19:00.200,1
2016-03-24 11:20:00.700,1
2016-03-24 11:21:00.200,1
2016-03-24 11:22:00.200,1
2016-03-24 11:23:00.200,1
2016-03-24 11:24:00.200,1
2016-03-24 11:25:01.200,1
2016-03-24 11:26:00.200,1
2016-03-24 11:27:00.700,1
2016-03-24 11:28:00.200,1
2016-03-24 11:29:00.200,1
2016-03-24 13:00:00.200,1
2016-03-24 13:01:00.200,1
2016-03-24 13:02:01.200,1
2016-03-24 13:03:00.200,1
2016-03-24 13:04:00.200,1
2016-03-24 13:05:01.200,1
2016-03-24 13:06:00.200,1
2016-03-24 13:07:00.200,1
2016-03-24 13:08:00.200,1
2016-03-24 13:09:00.700,1
2016-03-24 13:10:00.200,1
2016-03-24 13:11:00.700,1
2016-03-24 13:12:00.200,1
2016-03-24 13:13:00.700,1
2016-03-24 13:14:00.200,1
2016-03-24 13:15:00.700,0
2016-03-24 13:16:00.200,0
2016-03-24 13:17:00.200,0
2016-03-24 13:18:00.200,0
2016-03-24 13:19:00.200,0
2016-03-24 13:20:00.200,0
2016-03-24 13:21:00.700,0
2016-03-24 13:22:00.700,0
2016-03-24 13:23:00.700,0
2016-03-24 13:24:00.700,0
2016-03-24 13:25:00.200,0
2016-03-24 13:26:00.200,0
2016-03-24 13:27:00.700,0
2016-03-24 13:28:00.200,0
2016-03-24 13:29:02.200,0
2016-03-24 13:30:00.200,0
2016-03-24 13:31:00.700,0
2016-03-24 13:32:00.700,0
2016-03-24 13:33:00.700,0
2016-03-24 13:34:00.200,0
2016-03-24 13:35:00.700,0
2016-03-24 13:36:01.700,0
2016-03-24 13:37:00.200,0
2016-03-24 13:38:00.200,0
2016-03-24 13:39:00.700,-1
2016-03-24 13:40:00.200,-1
2016-03-24 13:41:00.200,-1
2016-03-24 13:42:00.200,-1
2016-03-24 13:43:00.200,-1
2016-03-24 13:44:01.200,-1
2016-03-24 13:45:00.200,-1
2016-03-24 13:46:00.200,-1
2016-03-24 13:47:01.200,-1
2016-03-24 13:48:00.200,-1
2016-03-24 13:49:00.200,0
2016-03-24 13:50:01.200,0
2016-03-24 13:51:00.200,0
2016-03-24 13:52:00.200,0
2016-03-24 13:53:00.700,1
2016-03-24 13:54:00.200,1
2016-03-24 13:55:00.200,1
2016-03-24 13:56:00.200,1
2016-03-24 13:57:00.200,1
2016-03-24 13:58:00.200,1
2016-03-24 13:59:00.700,1
2016-03-24 14:00:00.200,1
2016-03-24 14:01:00.200,0
2016-03-24 14:02:00.700,0
2016-03-24 14:03:00.200,0
2016-03-24 14:04:00.200,0
2016-03-24 14:05:00.200,0
2016-03-24 14:06:00.200,-1
2016-03-24 14:07:00.200,-1
2016-03-24 14:08:00.200,-1
2016-03-24 14:09:00.700,-1
2016-03-24 14:10:00.200,-1
2016-03-24 14:11:00.700,-1
2016-03-24 14:12:00.200,-1
2016-03-24 14:13:00.200,-1
2016-03-24 14:14:00.200,-1
2016-03-24 14:15:00.700,-1
2016-03-24 14:16:00.200,-1
2016-03-24 14:17:02.700,-1
2016-03-24 14:18:00.200,-1
2016-03-24 14:19:02.200,-1
2016-03-24 14:20:00.200,-1
2016-03-24 14:21:00.200,-1
2016-03-24 14:22:00.200,-1
2016-03-24 14:23:00.700,-1
2016-03-24 14:24:00.200,-1
2016-03-24 14:25:00.200,-1
2016-03-24 14:26:00.200,-1
2016-03-24 14:27:00.200,-1
2016-03-24 14:28:00.200,-1
2016-03-24 14:29:00.200,-1
2016-03-24 14:30:00.200,-1
2016-03-24 14:31:00.200,-1
2016-03-24 14:32:00.200,0
2016-03-24 14:33:00.200,0
2016-03-24 14:34:00.200,0
2016-03-24 14:35:00.200,0
2016-03-24 14:36:00.200,0
2016-03-24 14:37:00.200,1
2016-03-24 14:38:00.200,1
2016-03-24 14:39:00.200,1
2016-03-24 14:40:00.200,1
2016-03-24 14:41:00.200,1
2016-03-24 14:42:00.200,1
2016-03-24 14:43:00.200,1
2016-03-24 14:44:00.200,1
2016-03-24 14:45:00.200,1
2016-03-24 14:46:00.200,1
2016-03-24 14:47:00.200,1
2016-03-24 14:48:00.200,1
2016-03-24 14:49:00.200,1
2016-03-24 14:50:00.200,1
2016-03-24 14:51:01.200,1
2016-03-24 14:52:00.200,1
2016-03-24 14:53:00.200,1
2016-03-24 14:54:00.200,1
2016-03-24 14:55:00.700,1
2016-03-24 14:56:00.200,1
2016-03-24 14:57:00.200,1
2016-03-24 14:58:00.200,0
2016-03-24 14:59:00.200,0
2016-03-25 09:30:00.500,0
2016-03-25 09:31:00.000,0
2016-03-25 09:32:00.000,0
2016-03-25 09:33:00.000,0
2016-03-25 09:34:01.500,0
2016-03-25 09:35:00.000,1
2016-03-25 09:36:00.000,1
2016-03-25 09:37:00.000,1
2016-03-25 09:38:00.000,1
2016-03-25 09:39:00.000,1
2016-03-25 09:40:00.000,1
2016-03-25 09:41:00.000,1
2016-03-25 09:42:00.000,1
2016-03-25 09:43:00.000,1
2016-03-25 09:44:00.000,1
2016-03-25 09:45:00.000,1
2016-03-25 09:46:00.000,1
2016-03-25 09:47:00.000,1
2016-03-25 09:48:00.000,1
2016-03-25 09:49:00.000,1
2016-03-25 09:50:00.000,1
2016-03-25 09:51:00.000,1
2016-03-25 09:52:00.000,1
2016-03-25 09:53:00.000,1
2016-03-25 09:54:00.500,0
2016-03-25 09:55:00.000,0
2016-03-25 09:56:00.500,0
2016-03-25 09:57:00.000,0
2016-03-25 09:58:00.000,0
2016-03-25 09:59:00.500,0
2016-03-25 10:00:00.000,-1
2016-03-25 10:01:00.000,-1
2016-03-25 10:02:00.000,-1
2016-03-25 10:03:00.500,-1
2016-03-25 10:04:00.000,-1
2016-03-25 10:05:00.000,-1
2016-03-25 10:06:00.000,-1
2016-03-25 10:07:00.000,-1
2016-03-25 10:08:00.000,0
2016-03-25 10:09:00.000,0
2016-03-25 10:10:00.000,0
2016-03-25 10:11:00.000,0
2016-03-25 10:12:00.000,0
2016-03-25 10:13:00.000,0
2016-03-25 10:14:00.000,0
2016-03-25 10:15:00.000,0
2016-03-25 10:16:01.000,0
2016-03-25 10:17:00.000,0
2016-03-25 10:18:00.500,0
2016-03-25 10:19:01.500,0
2016-03-25 10:20:00.000,0
2016-03-25 10:21:00.000,0
2016-03-25 10:22:00.000,0
2016-03-25 10:23:00.000,0
2016-03-25 10:24:00.000,0
2016-03-25 10:25:00.500,0
2016-03-25 10:26:00.000,0
2016-03-25 10:27:00.500,0
2016-03-25 10:28:00.000,0
2016-03-25 10:29:00.000,0
2016-03-25 10:30:00.000,0
2016-03-25 10:31:00.000,0
2016-03-25 10:32:00.000,0
2016-03-25 10:33:00.000,0
2016-03-25 10:34:00.000,0
2016-03-25 10:35:00.000,0
2016-03-25 10:36:00.000,0
2016-03-25 10:37:00.000,0
2016-03-25 10:38:00.000,-1
2016-03-25 10:39:00.500,-1
2016-03-25 10:40:00.500,-1
2016-03-25 10:41:00.000,-1
2016-03-25 10:42:00.000,-1
2016-03-25 10:43:00.000,-1
2016-03-25 10:44:00.000,-1
2016-03-25 10:45:01.500,0
2016-03-25 10:46:00.000,0
2016-03-25 10:47:00.000,0
2016-03-25 10:48:00.000,0
2016-03-25 10:49:00.000,0
2016-03-25 10:50:01.000,0
2016-03-25 10:51:02.500,0
2016-03-25 10:52:00.000,0
2016-03-25 10:53:00.000,0
2016-03-25 10:54:00.000,0
2016-03-25 10:55:00.000,0
2016-03-25 10:56:00.000,1
2016-03-25 10:57:00.000,1
2016-03-25 10:58:00.500,1
2016-03-25 10:59:01.000,1
2016-03-25 11:00:00.000,1
2016-03-25 11:01:00.000,1
2016-03-25 11:02:00.000,1
2016-03-25 11:03:00.000,1
2016-03-25 11:04:00.000,1
2016-03-25 11:05:00.000,1
2016-03-25 11:06:00.500,1
2016-03-25 11:07:01.000,1
2016-03-25 11:08:00.000,1
2016-03-25 11:09:00.000,1
2016-03-25 11:10:00.000,1
2016-03-25 11:11:00.000,1
2016-03-25 11:12:00.000,1
2016-03-25 11:13:00.000,1
2016-03-25 11:14:00.000,1
2016-03-25 11:15:00.000,1
2016-03-25 11:16:01.000,1
2016-03-25 11:17:00.000,1
2016-03-25 11:18:00.000,1
2016-03-25 11:19:00.000,1
2016-03-25 11:20:00.000,1
2016-03-25 11:21:00.000,1
2016-03-25 11:22:00.000,1
2016-03-25 11:23:00.000,1
2016-03-25 11:24:00.000,1
2016-03-25 11:25:00.000,1
2016-03-25 11:26:00.000,1
2016-03-25 11:27:00.000,1
2016-03-25 11:28:00.500,1
2016-03-25 11:29:00.000,1
2016-03-25 11:30:00.000,1
2016-03-25 13:00:00.500,1
2016-03-25 13:01:01.000,0
2016-03-25 13:02:00.000,0
2016-03-25 13:03:00.500,0
2016-03-25 13:04:00.000,0
2016-03-25 13:05:05.000,0
2016-03-25 13:06:00.000,0
2016-03-25 13:07:00.000,0
2016-03-25 13:08:00.000,0
2016-03-25 13:09:00.000,0
2016-03-25 13:10:00.000,0
2016-03-25 13:11:00.500,0
2016-03-25 13:12:04.500,0
2016-03-25 13:13:00.000,0
2016-03-25 13:14:00.000,0
2016-03-25 13:15:00.000,0
2016-03-25 13:16:00.000,0
2016-03-25 13:17:00.000,0
2016-03-25 13:18:00.000,0
2016-03-25 13:19:00.000,0
2016-03-25 13:20:00.000,0
2016-03-25 13:21:00.000,0
2016-03-25 13:22:00.500,0
2016-03-25 13:23:00.500,0
2016-03-25 13:24:00.500,0
2016-03-25 13:25:00.000,0
2016-03-25 13:26:00.000,-1
2016-03-25 13:27:00.000,-1
2016-03-25 13:28:00.000,-1
2016-03-25 13:29:00.000,-1
2016-03-25 13:30:02.000,-1
2016-03-25 13:31:00.000,-1
2016-03-25 13:32:01.000,-1
2016-03-25 13:33:00.000,-1
2016-03-25 13:34:00.000,-1
2016-03-25 13:35:00.500,-1
2016-03-25 13:36:00.000,0
2016-03-25 13:37:00.000,0
2016-03-25 13:38:00.000,0
2016-03-25 13:39:00.500,0
2016-03-25 13:40:00.500,0
2016-03-25 13:41:00.000,0
2016-03-25 13:42:00.500,0
2016-03-25 13:43:00.000,0
2016-03-25 13:44:00.000,0
2016-03-25 13:45:00.500,0
2016-03-25 13:46:03.500,0
2016-03-25 13:47:00.500,0
2016-03-25 13:48:01.500,0
2016-03-25 13:49:00.000,0
2016-03-25 13:50:00.000,0
2016-03-25 13:51:00.000,0
2016-03-25 13:52:00.500,0
2016-03-25 13:53:00.000,0
2016-03-25 13:54:00.500,0
2016-03-25 13:55:00.000,0
2016-03-25 13:56:00.500,0
2016-03-25 13:57:00.000,0
2016-03-25 13:58:00.000,0
2016-03-25 13:59:00.000,0
2016-03-25 14:00:00.000,0
2016-03-25 14:01:00.000,0
2016-03-25 14:02:00.000,1
2016-03-25 14:03:00.000,1
2016-03-25 14:04:00.000,1
2016-03-25 14:05:00.000,1
2016-03-25 14:06:00.000,1
2016-03-25 14:07:00.500,1
2016-03-25 14:08:00.000,1
2016-03-25 14:09:00.000,1
2016-03-25 14:10:00.000,1
2016-03-25 14:11:00.000,1
2016-03-25 14:12:00.500,1
2016-03-25 14:13:00.000,1
2016-03-25 14:14:00.000,1
2016-03-25 14:15:00.000,1
2016-03-25 14:16:00.000,1
2016-03-25 14:17:00.000,1
2016-03-25 14:18:00.500,1
2016-03-25 14:19:00.000,1
2016-03-25 14:20:00.000,1
2016-03-25 14:21:00.000,1
2016-03-25 14:22:00.000,1
2016-03-25 14:23:00.500,1
2016-03-25 14:24:00.000,1
2016-03-25 14:25:00.500,1
2016-03-25 14:26:02.000,1
2016-03-25 14:27:00.000,1
2016-03-25 14:28:00.000,1
2016-03-25 14:29:00.000,1
2016-03-25 14:30:00.000,1
2016-03-25 14:31:00.000,1
2016-03-25 14:32:00.000,1
2016-03-25 14:33:00.000,1
2016-03-25 14:34:00.000,1
2016-03-25 14:35:00.000,1
2016-03-25 14:36:00.000,1
2016-03-25 14:37:00.000,1
2016-03-25 14:38:01.000,1
2016-03-25 14:39:00.000,1
2016-03-25 14:40:00.000,1
2016-03-25 14:41:00.000,1
2016-03-25 14:42:00.000,1
2016-03-25 14:43:00.000,1
2016-03-25 14:44:00.000,1
2016-03-25 14:45:00.000,1
2016-03-25 14:46:00.000,1
2016-03-25 14:47:00.500,1
2016-03-25 14:48:00.000,1
2016-03-25 14:49:00.500,1
2016-03-25 14:50:00.000,1
2016-03-25 14:51:00.000,1
2016-03-25 14:52:00.000,1
2016-03-25 14:53:00.000,1
2016-03-25 14:54:00.000,1
2016-03-25 14:55:00.000,1
2016-03-25 14:56:00.000,1
2016-03-25 14:57:00.000,1
2016-03-25 14:58:00.000,1
2016-03-25 14:59:00.000,1
2016-03-28 09:30:00.300,1
2016-03-28 09:31:00.300,1
2016-03-28 09:32:00.300,1
2016-03-28 09:33:00.800,0
2016-03-28 09:34:00.300,0
2016-03-28 09:35:00.300,0
2016-03-28 09:36:00.300,-1
2016-03-28 09:37:00.300,-1
2016-03-28 09:38:00.300,-1
2016-03-28 09:39:00.300,-1
2016-03-28 09:40:00.300,-1
2016-03-28 09:41:00.300,-1
2016-03-28 09:42:00.300,-1
2016-03-28 09:43:00.800,-1
2016-03-28 09:44:00.300,-1
